rise_delay,fall_delay,rise_slew,fall_slew
5.254047e-10,1.194664e-09,6.837151e-10,2.246362e-09 
1.283754e-09,3.996673e-09,2.142104e-09,7.291207e-09 
3.288251e-10,7.623279e-10,4.759884e-10,1.465998e-09 
1.171425e-10,2.383796e-10,2.234874e-10,4.483015e-10 
1.497488e-10,1.925486e-10,1.947118e-10,3.772142e-10 
6.001612e-11,7.685034e-11,8.650237e-11,1.231044e-10 
-1.274275e-10,2.685378e-10,2.492437e-10,3.811353e-10 
7.784943e-10,1.864596e-09,1.201274e-09,3.541394e-09 
7.376178e-10,1.313227e-09,1.046607e-09,2.696382e-09 
4.236721e-11,8.97228e-11,8.073272e-11,1.417615e-10 
-1.990693e-10,2.143775e-10,1.099103e-10,2.582143e-10 
1.583111e-10,2.116724e-10,2.53833e-10,4.181492e-10 
9.597386e-10,2.486778e-09,1.493016e-09,4.940384e-09 
4.731925e-10,9.014147e-10,6.003055e-10,1.645832e-09 
1.232525e-10,1.906896e-10,2.145892e-10,3.66708e-10 
8.620912e-10,1.864443e-09,1.225075e-09,3.552503e-09 
7.598333e-10,1.651334e-09,1.109866e-09,3.209872e-09 
8.435915e-10,1.808919e-09,1.230838e-09,3.523023e-09 
8.334087e-10,3.550853e-09,1.446678e-09,6.668357e-09 
3.620483e-11,1.070939e-10,6.993977e-11,1.518256e-10 
2.225448e-10,4.676791e-10,3.545096e-10,9.22104e-10 
9.359123e-10,1.706613e-09,1.283321e-09,3.237151e-09 
-8.856559e-11,1.801784e-10,1.104477e-10,2.137717e-10 
5.349557e-10,9.088532e-10,9.33473e-10,1.79161e-09 
2.807673e-11,1.020741e-10,4.224783e-11,1.719494e-10 
9.089586e-10,1.643516e-09,1.558798e-09,3.173315e-09 
5.95088e-11,1.079961e-10,1.02939e-10,1.937828e-10 
6.591655e-11,1.098233e-10,1.276219e-10,2.119525e-10 
4.962276e-11,9.478805e-11,9.475701e-11,1.83223e-10 
2.073849e-10,2.788907e-10,2.701045e-10,5.009772e-10 
1.753668e-10,5.084869e-10,2.375625e-10,9.653169e-10 
1.654087e-10,3.240733e-10,3.140758e-10,5.968996e-10 
9.888993e-10,3.059605e-09,1.554636e-09,5.774217e-09 
5.054411e-10,1.74696e-09,9.109391e-10,3.439662e-09 
1.312905e-10,2.529808e-10,2.25738e-10,4.50219e-10 
2.602604e-10,5.551778e-10,3.919382e-10,1.092021e-09 
9.101606e-10,3.893474e-09,2.277685e-09,7.364205e-09 
4.484918e-10,1.147782e-09,8.921734e-10,2.131125e-09 
9.548204e-10,1.89234e-09,1.408302e-09,3.634765e-09 
1.380708e-09,3.996037e-09,2.184109e-09,7.291258e-09 
-2.075549e-11,1.468212e-10,1.265383e-10,2.656331e-10 
4.669196e-10,1.089724e-09,7.767802e-10,2.12502e-09 
9.792546e-11,7.273303e-11,1.118295e-10,1.290681e-10 
2.172524e-10,4.167138e-10,3.623816e-10,7.677692e-10 
1.133591e-10,1.769375e-10,1.707154e-10,3.458836e-10 
1.427268e-10,2.316514e-10,2.265031e-10,4.152403e-10 
5.451935e-11,2.839251e-10,1.414652e-10,5.257661e-10 
2.899288e-11,1.105317e-10,5.408077e-11,2.064617e-10 
3.929858e-10,5.820837e-10,6.878749e-10,1.120886e-09 
4.889833e-11,9.796448e-11,8.458922e-11,1.734278e-10 
5.384845e-11,9.952711e-11,9.661728e-11,1.825263e-10 
9.640173e-11,2.004967e-10,1.947005e-10,3.582157e-10 
4.163664e-10,7.752928e-10,6.536792e-10,1.468914e-09 
4.005058e-11,1.503139e-10,6.414918e-11,2.596664e-10 
4.23003e-10,1.047979e-09,6.003902e-10,1.962012e-09 
1.427191e-10,2.118198e-10,2.741794e-10,4.178821e-10 
3.568567e-10,6.074678e-10,6.845185e-10,1.202326e-09 
1.191289e-10,1.335372e-10,1.248072e-10,1.70965e-10 
3.984205e-11,7.147749e-11,7.475701e-11,1.130797e-10 
5.222691e-10,8.803775e-10,9.280672e-10,1.568811e-09 
5.512442e-10,1.845923e-09,7.852948e-10,3.472345e-09 
8.644902e-10,4.348123e-09,2.013532e-09,8.325929e-09 
4.115983e-10,8.123495e-10,5.955695e-10,1.563009e-09 
3.954181e-11,6.585085e-11,7.576203e-11,1.266843e-10 
1.359641e-10,2.66187e-10,2.34815e-10,4.135985e-10 
2.9432e-10,5.93965e-10,6.080499e-10,1.171752e-09 
9.277218e-10,1.650817e-09,1.470704e-09,3.21291e-09 
3.278739e-10,8.743823e-10,4.93349e-10,1.720618e-09 
8.986296e-11,1.050626e-10,1.241643e-10,1.849574e-10 
7.152642e-10,1.64091e-09,1.123391e-09,3.191367e-09 
6.802336e-10,2.577364e-09,1.294184e-09,5.060648e-09 
4.468032e-10,8.821271e-10,6.311209e-10,1.571022e-09 
1.692667e-10,3.939601e-10,3.311432e-10,6.616567e-10 
9.923289e-10,4.33809e-09,2.090694e-09,8.326506e-09 
1.682277e-10,3.128359e-10,3.10055e-10,5.961209e-10 
2.820416e-10,6.714608e-10,3.690654e-10,1.209735e-09 
5.472873e-11,7.643001e-11,7.712997e-11,1.182883e-10 
5.011538e-10,1.0261e-09,6.834263e-10,1.957583e-09 
1.24677e-09,2.6114e-09,1.855127e-09,5.167304e-09 
1.926e-10,7.652148e-10,3.543053e-10,1.473987e-09 
6.27521e-11,8.610516e-11,9.798368e-11,1.705996e-10 
1.659716e-10,3.743878e-10,1.579738e-10,7.023749e-10 
1.38782e-10,2.630388e-10,2.424035e-10,4.925918e-10 
1.340221e-10,2.506395e-10,2.531736e-10,3.817494e-10 
1.243403e-10,2.722784e-10,2.360992e-10,4.152401e-10 
2.192995e-10,4.340447e-10,4.056791e-10,8.19917e-10 
2.264715e-10,4.75688e-10,2.795588e-10,8.498984e-10 
1.986804e-10,4.16714e-10,3.660839e-10,7.67751e-10 
6.847395e-10,3.244651e-09,1.284432e-09,6.021955e-09 
7.112322e-11,1.142365e-10,1.280278e-10,2.113188e-10 
8.999154e-10,2.163363e-09,1.360009e-09,4.127841e-09 
1.625131e-10,4.34871e-10,2.934408e-10,7.756854e-10 
3.604701e-10,7.167687e-10,5.644479e-10,1.44909e-09 
3.949051e-11,6.585095e-11,7.491537e-11,1.266842e-10 
2.78566e-10,4.463536e-10,5.056925e-10,8.553311e-10 
1.082077e-09,3.295519e-09,1.567083e-09,6.033548e-09 
1.258161e-10,1.221009e-10,1.307768e-10,1.92666e-10 
9.081533e-10,3.572757e-09,1.470831e-09,6.667603e-09 
4.224832e-10,1.085798e-09,7.827157e-10,2.055566e-09 
8.486e-10,2.614571e-09,1.456625e-09,5.167973e-09 
8.006191e-10,2.441207e-09,1.300664e-09,4.547329e-09 
1.391815e-10,1.569439e-10,1.395906e-10,3.132315e-10 
2.616463e-10,4.7762e-10,3.906465e-10,9.272553e-10 
2.531225e-10,4.529839e-10,3.762806e-10,7.525417e-10 
4.902969e-10,8.800021e-10,7.181378e-10,1.757784e-09 
1.090737e-09,2.908086e-09,1.769136e-09,5.708237e-09 
-1.122128e-10,3.619298e-10,2.765882e-10,5.237988e-10 
5.850637e-11,1.187358e-10,9.902945e-11,1.819779e-10 
4.834149e-11,7.523274e-11,8.254717e-11,1.414843e-10 
4.723156e-10,1.345828e-09,7.027609e-10,2.465337e-09 
1.108619e-10,5.98607e-10,2.131891e-10,1.114563e-09 
5.53858e-11,1.574543e-10,9.265298e-11,1.794162e-10 
1.234728e-10,1.884962e-10,1.545501e-10,3.430689e-10 
1.252151e-10,1.022297e-10,1.308936e-10,1.920128e-10 
9.78018e-11,1.269711e-10,1.119922e-10,1.512114e-10 
9.723438e-10,4.359026e-09,2.080818e-09,8.326786e-09 
1.75174e-10,2.992011e-10,2.42062e-10,4.495651e-10 
5.755908e-11,6.585767e-11,8.121025e-11,1.26677e-10 
1.147976e-09,2.576628e-09,1.767008e-09,5.161175e-09 
1.985086e-10,3.101579e-10,3.758456e-10,5.803518e-10 
1.117628e-10,2.20734e-10,1.393431e-10,3.219123e-10 
2.449755e-11,7.622752e-11,6.327205e-11,1.431019e-10 
7.268056e-10,1.370698e-09,1.129528e-09,2.734398e-09 
1.177639e-09,2.227284e-09,1.720041e-09,4.126438e-09 
2.145018e-10,5.88785e-10,4.239154e-10,1.116191e-09 
2.966908e-10,9.140226e-10,5.786975e-10,1.732349e-09 
3.752153e-11,6.030363e-11,7.0296e-11,1.153033e-10 
7.598746e-10,1.342948e-09,1.088707e-09,2.48531e-09 
4.186844e-10,6.294035e-10,6.186733e-10,1.23862e-09 
3.101019e-10,5.385538e-10,6.314106e-10,1.084367e-09 
4.008651e-11,9.201561e-11,4.750105e-11,1.297159e-10 
2.692263e-10,6.104714e-10,3.95594e-10,1.204019e-09 
3.801176e-10,8.211485e-10,4.779409e-10,1.464406e-09 
9.391412e-10,2.13365e-09,1.446614e-09,4.294706e-09 
3.447922e-10,6.765342e-10,6.922676e-10,1.21381e-09 
2.329872e-10,4.901558e-10,3.552734e-10,9.798374e-10 
9.031983e-10,1.643719e-09,1.379479e-09,3.172758e-09 
4.25141e-10,8.954133e-10,7.036914e-10,1.667157e-09 
2.605885e-10,4.447628e-10,5.050022e-10,8.53441e-10 
8.986276e-11,1.050626e-10,1.241643e-10,1.849588e-10 
4.744922e-10,9.870624e-10,7.641683e-10,1.932651e-09 
1.117334e-10,2.486885e-10,2.209372e-10,3.751455e-10 
3.120318e-10,5.374061e-10,5.694047e-10,1.082126e-09 
6.632702e-10,1.527476e-09,1.032562e-09,2.815758e-09 
5.711211e-10,1.766322e-09,8.344885e-10,3.216033e-09 
9.117516e-11,2.370037e-10,1.380891e-10,4.16315e-10 
4.45005e-11,9.229723e-11,8.393161e-11,1.728336e-10 
4.650882e-10,6.292455e-10,6.560839e-10,1.238657e-09 
9.343017e-10,3.043223e-09,1.558844e-09,5.764495e-09 
5.316075e-11,8.68107e-11,8.921116e-11,1.331948e-10 
-3.191413e-10,2.414708e-10,7.160771e-11,1.544561e-10 
6.089673e-10,1.357263e-09,9.502054e-10,2.696141e-09 
6.388555e-10,3.244574e-09,1.283588e-09,6.024956e-09 
1.148636e-10,6.914843e-11,1.197525e-10,1.313483e-10 
1.005783e-10,2.204525e-10,2.016297e-10,3.437083e-10 
1.006078e-09,5.544776e-09,0,0 
-9.624448e-11,4.165077e-10,2.970071e-10,6.040659e-10 
1.268292e-09,2.703821e-09,1.91876e-09,5.256415e-09 
9.735482e-10,3.617688e-09,1.823733e-09,7.08612e-09 
1.29565e-10,2.100614e-10,2.189764e-10,3.708032e-10 
3.134406e-10,4.562693e-10,5.17672e-10,9.242479e-10 
1.064081e-10,1.843372e-10,2.131961e-10,3.668697e-10 
3.634407e-10,5.398499e-10,5.653865e-10,1.085254e-09 
1.555212e-10,3.565393e-10,2.218722e-10,6.630091e-10 
4.282276e-10,8.367058e-10,7.741299e-10,1.630116e-09 
9.673553e-11,1.290879e-10,1.041947e-10,1.63418e-10 
9.574607e-11,1.538662e-10,1.049771e-10,2.676643e-10 
5.031878e-10,1.759097e-09,1.027909e-09,3.51787e-09 
3.957801e-11,7.054265e-11,7.578119e-11,1.278179e-10 
3.582898e-11,6.954264e-11,6.799573e-11,1.244575e-10 
6.720768e-10,1.605306e-09,1.056338e-09,3.176602e-09 
2.259438e-10,3.950914e-10,2.584854e-10,6.590283e-10 
3.752151e-11,1.126857e-10,7.029592e-11,1.471503e-10 
5.904209e-10,1.466401e-09,8.016828e-10,2.817189e-09 
8.400227e-10,2.651001e-09,1.657065e-09,5.07887e-09 
5.755917e-11,8.273174e-11,8.119344e-11,1.289555e-10 
4.113145e-10,1.230135e-09,6.407911e-10,2.400878e-09 
8.452861e-10,3.384803e-09,1.619303e-09,6.52052e-09 
1.263402e-10,2.095846e-10,1.085876e-10,2.475456e-10 
1.033116e-10,1.928724e-10,1.475959e-10,3.772762e-10 
5.728382e-11,1.327187e-10,1.115069e-10,2.508432e-10 
6.631509e-10,1.642456e-09,1.015508e-09,3.190177e-09 
9.950377e-11,4.15755e-10,1.553049e-10,7.648939e-10 
1.679943e-10,3.077962e-10,2.932009e-10,5.58494e-10 
-6.827651e-12,9.48984e-11,8.026115e-11,1.418909e-10 
4.928213e-11,8.051611e-11,8.359193e-11,1.427608e-10 
1.985088e-10,3.286346e-10,3.758456e-10,5.902789e-10 
1.979455e-10,4.187764e-10,3.684546e-10,7.7353e-10 
2.479904e-10,8.680028e-10,4.456125e-10,1.721206e-09 
4.398883e-11,7.031947e-11,7.565649e-11,1.263805e-10 
7.886838e-10,1.308179e-09,1.126461e-09,2.694815e-09 
4.249256e-10,9.269349e-10,8.395912e-10,1.707749e-09 
2.01378e-10,4.140843e-10,2.637376e-10,8.173776e-10 
1.974586e-10,1.92536e-10,2.669558e-10,3.772092e-10 
4.918843e-11,6.936864e-11,6.51711e-11,1.299319e-10 
1.181417e-10,2.028496e-10,2.306266e-10,3.993016e-10 
3.382493e-10,1.347655e-09,8.589856e-10,2.695791e-09 
2.454991e-10,4.962126e-10,3.184693e-10,9.89189e-10 
2.04224e-10,3.983088e-10,3.14341e-10,7.562354e-10 
7.228626e-11,1.575167e-10,9.847469e-11,1.927912e-10 
3.98565e-11,1.215122e-10,6.858832e-11,1.491619e-10 
3.093833e-10,8.023798e-10,4.783818e-10,1.535265e-09 
4.940531e-10,1.481533e-09,7.085295e-10,2.816705e-09 
1.883073e-10,4.101823e-10,3.700848e-10,7.541942e-10 
5.098666e-10,3.751506e-09,1.474982e-09,6.672408e-09 
7.69105e-11,1.095596e-10,1.330372e-10,2.043298e-10 
5.374579e-10,9.51786e-10,8.899348e-10,1.787786e-09 
1.072191e-09,2.588392e-09,1.652626e-09,5.053184e-09 
1.943738e-10,3.722167e-10,3.032899e-10,6.660857e-10 
1.148081e-09,3.221688e-09,1.815527e-09,6.275425e-09 
5.845135e-10,1.729788e-09,9.735224e-10,3.442495e-09 
9.618975e-10,3.03825e-09,1.604357e-09,5.765928e-09 
8.639286e-11,6.065173e-11,1.087353e-10,1.154397e-10 
5.157483e-11,1.024193e-10,9.315909e-11,1.955664e-10 
1.084748e-09,3.652564e-09,1.716183e-09,6.620022e-09 
9.169071e-10,3.111608e-09,1.534334e-09,5.774156e-09 
5.306312e-10,1.461794e-09,8.074196e-10,2.817578e-09 
8.269479e-10,1.835787e-09,1.318358e-09,3.637119e-09 
8.006279e-10,3.29792e-09,1.33511e-09,6.033552e-09 
5.240312e-11,2.271114e-10,1.611565e-10,4.089785e-10 
2.719251e-10,7.071754e-10,5.067685e-10,1.201322e-09 
2.932121e-10,6.058641e-10,4.429167e-10,1.17225e-09 
1.148269e-09,2.346886e-09,1.724054e-09,4.598225e-09 
1.443229e-09,3.447738e-09,2.239619e-09,6.525254e-09 
1.050565e-09,3.279012e-09,1.664968e-09,6.275726e-09 
4.023167e-10,8.296234e-10,6.237386e-10,1.561891e-09 
2.735836e-10,1.146241e-09,5.646718e-10,2.200884e-09 
7.697283e-11,1.702117e-10,1.287053e-10,2.63243e-10 
2.834679e-10,1.150212e-09,5.441623e-10,2.217764e-09 
3.650394e-10,8.068757e-10,5.312243e-10,1.536737e-09 
2.071719e-10,4.558216e-10,2.587218e-10,8.493883e-10 
5.298536e-11,1.36409e-10,1.034641e-10,2.003042e-10 
-2.379255e-10,1.950546e-10,9.729881e-11,1.895458e-10 
1.101096e-09,3.555806e-09,1.757149e-09,6.672425e-09 
1.222466e-10,2.141262e-10,2.355472e-10,4.032091e-10 
5.155641e-11,1.069016e-10,9.395885e-11,1.977595e-10 
6.041873e-11,1.283715e-10,8.680636e-11,1.6538e-10 
9.56486e-10,1.83869e-09,1.453211e-09,3.632218e-09 
2.953761e-10,4.899482e-10,5.906308e-10,9.8662e-10 
9.514285e-10,1.663522e-09,1.423164e-09,3.295255e-09 
3.0836e-10,4.736478e-10,6.267771e-10,9.30478e-10 
3.283868e-10,6.941955e-10,5.001562e-10,1.339238e-09 
8.222359e-11,1.35606e-10,1.101079e-10,2.080066e-10 
1.821252e-10,3.495787e-10,2.030685e-10,5.979271e-10 
7.350667e-10,2.045297e-09,1.092638e-09,3.921238e-09 
1.082425e-10,2.596726e-10,1.58522e-10,5.017435e-10 
1.827968e-10,3.421718e-10,3.140649e-10,6.067811e-10 
-1.973563e-11,3.684007e-10,2.864377e-10,6.71025e-10 
9.603612e-11,8.991681e-11,1.323032e-10,1.710595e-10 
1.131323e-09,2.401926e-09,1.774573e-09,4.593524e-09 
3.285209e-10,7.53582e-10,6.563121e-10,1.336766e-09 
9.887551e-11,1.559833e-10,1.333626e-10,2.169857e-10 
3.581067e-11,1.214229e-10,6.737604e-11,1.493434e-10 
2.74489e-10,7.346522e-10,4.625657e-10,1.461116e-09 
3.145882e-10,7.077856e-10,3.378199e-10,1.201656e-09 
5.708316e-10,1.093067e-09,8.514121e-10,1.96441e-09 
4.024289e-11,9.785098e-11,4.555504e-11,1.735822e-10 
6.733616e-10,1.395871e-09,9.796904e-10,2.452853e-09 
8.354054e-11,1.980957e-10,1.59381e-10,3.333563e-10 
8.335042e-11,5.490081e-10,4.164651e-10,1.082008e-09 
5.755919e-11,1.21744e-10,8.118799e-11,1.533805e-10 
1.974605e-10,5.555511e-10,3.366425e-10,1.088831e-09 
1.493404e-10,2.787491e-10,2.273963e-10,5.203445e-10 
4.80233e-10,1.650903e-09,9.765786e-10,3.222615e-09 
8.08968e-11,2.385364e-10,1.204232e-10,4.09677e-10 
7.370171e-11,1.105446e-10,1.135276e-10,2.056225e-10 
9.515044e-11,2.12502e-10,8.807172e-11,3.841184e-10 
8.288879e-10,2.629208e-09,1.350303e-09,5.062844e-09 
4.761968e-10,1.19554e-09,7.440219e-10,2.261124e-09 
1.100791e-09,2.465395e-09,1.71808e-09,4.597425e-09 
2.932568e-10,9.886989e-10,5.012632e-10,1.932736e-09 
1.003149e-10,1.880407e-10,1.936703e-10,3.577657e-10 
7.21001e-11,9.792913e-11,9.740166e-11,1.740666e-10 
5.220735e-11,5.999437e-11,7.802189e-11,1.165875e-10 
9.215237e-10,3.278998e-09,1.586172e-09,6.268368e-09 
2.936164e-10,5.83883e-10,4.748351e-10,1.155595e-09 
7.386319e-10,1.888766e-09,1.180991e-09,3.566629e-09 
1.677282e-10,3.132836e-10,2.421478e-10,5.95978e-10 
2.970231e-10,8.051031e-10,4.571257e-10,1.554492e-09 
1.988778e-10,4.161746e-10,4.036891e-10,8.105716e-10 
1.115867e-09,2.645567e-09,1.728723e-09,5.083306e-09 
4.17574e-11,1.037942e-10,7.788227e-11,1.567857e-10 
5.776772e-10,1.456705e-09,9.382028e-10,2.923541e-09 
7.543726e-11,1.87308e-10,1.361601e-10,2.925125e-10 
8.21938e-11,2.305978e-10,1.201948e-10,3.806024e-10 
7.552979e-10,1.313316e-09,1.0941e-09,2.696346e-09 
1.600186e-10,3.898485e-10,3.192925e-10,7.198844e-10 
-1.466123e-10,2.887492e-10,2.135746e-10,3.222588e-10 
6.50122e-10,2.734062e-09,1.624727e-09,5.25592e-09 
4.598187e-10,1.199225e-09,8.141528e-10,2.242731e-09 
5.650638e-11,1.188241e-10,8.223426e-11,1.538792e-10 
9.784923e-11,2.474435e-10,1.860946e-10,4.135928e-10 
5.224088e-11,1.151072e-10,6.572155e-11,2.095837e-10 
1.310531e-09,3.650998e-09,2.027503e-09,6.622436e-09 
5.341054e-11,1.039302e-10,1.000909e-10,1.829193e-10 
6.653265e-11,1.004524e-10,7.438816e-11,1.721489e-10 
2.297948e-10,1.097062e-09,4.738722e-10,2.132418e-09 
1.271011e-10,2.372963e-10,2.518356e-10,4.518156e-10 
2.276729e-10,9.422463e-10,5.39805e-10,1.788858e-09 
-3.586731e-11,7.315331e-10,4.992266e-10,1.093087e-09 
4.816353e-11,9.259201e-11,8.176689e-11,1.431538e-10 
3.614607e-10,1.031178e-09,5.036441e-10,1.946745e-09 
2.099162e-10,2.944309e-10,2.311322e-10,5.957514e-10 
1.157366e-10,1.105283e-10,1.431926e-10,2.056991e-10 
6.267894e-11,1.004236e-10,9.808388e-11,1.727286e-10 
-2.634327e-10,4.671265e-10,2.629146e-10,5.721797e-10 
7.290897e-11,2.030464e-10,1.295874e-10,2.706605e-10 
1.00382e-10,1.614566e-10,1.39352e-10,2.938726e-10 
1.063748e-09,3.622511e-09,1.639087e-09,6.670498e-09 
7.079998e-11,2.247399e-10,1.29929e-10,2.713887e-10 
2.305746e-10,5.824407e-10,3.707245e-10,1.113744e-09 
6.440841e-10,3.227751e-09,1.277972e-09,6.033345e-09 
2.933522e-10,6.425834e-10,4.171974e-10,1.218095e-09 
3.866913e-10,6.906873e-10,7.473256e-10,1.344636e-09 
4.180283e-10,6.426518e-10,8.019595e-10,1.238015e-09 
7.837805e-11,1.481594e-10,1.440962e-10,2.8444e-10 
8.194599e-10,1.722442e-09,1.278677e-09,3.295084e-09 
9.473016e-10,2.49308e-09,1.474227e-09,4.830232e-09 
8.652866e-11,1.129038e-10,1.08725e-10,1.44116e-10 
4.167747e-10,6.793019e-10,5.19468e-10,1.222546e-09 
2.636884e-10,4.585071e-10,5.505828e-10,9.069282e-10 
1.218933e-10,2.278113e-10,2.323727e-10,4.046945e-10 
1.590077e-10,1.847144e-10,1.534539e-10,2.936484e-10 
5.206188e-11,1.442944e-10,8.984694e-11,1.789931e-10 
2.300132e-10,5.269869e-10,3.990847e-10,8.485827e-10 
4.225427e-11,8.968519e-11,8.068379e-11,1.417906e-10 
1.02021e-09,2.378869e-09,1.523089e-09,4.543592e-09 
5.379761e-11,1.456725e-10,9.664532e-11,2.08623e-10 
1.234082e-10,1.967754e-10,1.487297e-10,3.703517e-10 
1.832315e-10,5.097259e-10,2.762004e-10,9.653901e-10 
-2.354213e-12,2.729483e-10,1.774379e-10,4.114797e-10 
1.453858e-10,6.155418e-10,4.449187e-10,1.118205e-09 
1.316659e-10,2.21661e-10,2.307503e-10,4.034833e-10 
9.818775e-10,1.889023e-09,1.424807e-09,3.575979e-09 
2.689464e-10,4.232969e-10,4.102731e-10,8.20275e-10 
7.901727e-10,3.225863e-09,1.320814e-09,6.032827e-09 
1.717241e-10,1.717351e-10,2.472147e-10,3.453902e-10 
3.920715e-10,1.31421e-09,8.285005e-10,2.694697e-09 
3.77974e-10,8.067052e-10,5.282506e-10,1.536787e-09 
1.078927e-09,3.658464e-09,1.948589e-09,7.07799e-09 
5.799209e-10,1.766449e-09,8.522485e-10,3.226942e-09 
3.911953e-10,6.238512e-10,7.453832e-10,1.111427e-09 
1.034855e-09,3.448791e-09,1.79567e-09,6.52385e-09 
3.68028e-10,1.738243e-09,9.544335e-10,3.43466e-09 
1.082631e-09,2.44009e-09,1.53897e-09,4.550276e-09 
1.256089e-10,3.746451e-10,1.58463e-10,7.023953e-10 
2.811824e-10,5.368023e-10,5.86613e-10,9.978874e-10 
1.443959e-10,2.767163e-10,2.845776e-10,5.275211e-10 
2.116395e-10,4.747091e-10,3.353923e-10,8.472593e-10 
6.418774e-11,1.069034e-10,9.649606e-11,1.977615e-10 
6.416521e-11,1.069075e-10,1.001451e-10,1.977412e-10 
1.639916e-10,3.002915e-10,2.953033e-10,5.844721e-10 
1.243504e-10,2.863181e-10,2.593351e-10,4.981483e-10 
1.924541e-10,3.102062e-10,3.385003e-10,5.803619e-10 
7.395242e-10,1.298302e-09,1.143073e-09,2.496478e-09 
9.959675e-10,2.440632e-09,1.506051e-09,4.549937e-09 
1.550343e-10,3.906616e-10,2.639507e-10,7.195793e-10 
6.299372e-10,2.015359e-09,1.124299e-09,3.936039e-09 
5.545187e-11,1.583138e-10,9.542394e-11,1.906735e-10 
-2.468894e-10,1.650917e-10,8.209141e-11,1.570892e-10 
2.145018e-10,5.887837e-10,4.220916e-10,1.11619e-09 
8.221497e-11,2.28137e-10,1.478908e-10,3.851465e-10 
4.614204e-10,7.736602e-10,6.560463e-10,1.462925e-09 
5.029604e-11,9.795091e-11,9.431932e-11,1.740756e-10 
1.583435e-10,2.312489e-10,2.746779e-10,4.147232e-10 
6.591605e-11,1.679753e-10,1.21876e-10,1.981507e-10 
1.104203e-10,2.020707e-10,2.133653e-10,3.646692e-10 
1.790538e-10,2.249456e-10,1.992857e-10,4.168289e-10 
4.224089e-11,1.284985e-10,8.094789e-11,1.653968e-10 
5.789088e-10,1.593306e-09,9.195225e-10,3.117087e-09 
-1.885382e-10,2.812172e-10,2.068349e-10,4.007078e-10 
1.312908e-10,2.341047e-10,2.257536e-10,4.456e-10 
-2.607005e-11,7.45519e-10,4.225757e-10,1.191806e-09 
1.083473e-09,2.188098e-09,1.651284e-09,4.33352e-09 
3.751342e-11,7.652065e-11,7.029023e-11,1.189946e-10 
-2.374186e-10,2.436619e-10,9.877214e-11,2.432017e-10 
3.462965e-10,8.18079e-10,7.101191e-10,1.467377e-09 
2.951674e-10,6.074763e-10,4.321514e-10,1.17032e-09 
8.376341e-10,3.293022e-09,1.324821e-09,6.026874e-09 
1.181587e-09,2.401824e-09,1.823449e-09,4.593531e-09 
7.197066e-10,1.811035e-09,1.138884e-09,3.543271e-09 
7.81083e-10,1.356259e-09,1.310647e-09,2.692614e-09 
8.092014e-10,1.810945e-09,1.231107e-09,3.533629e-09 
7.857936e-10,3.39055e-09,1.61364e-09,6.520382e-09 
7.662638e-11,1.322962e-10,1.031466e-10,2.419905e-10 
2.501338e-10,5.699198e-10,4.52629e-10,9.680185e-10 
5.729063e-10,1.823776e-09,1.034669e-09,3.53732e-09 
4.389688e-10,1.746984e-09,9.123855e-10,3.440113e-09 
9.368646e-10,3.922576e-09,1.746897e-09,7.290946e-09 
2.605393e-10,6.198537e-10,4.014367e-10,1.217447e-09 
1.236395e-10,2.760882e-10,1.778509e-10,5.25001e-10 
1.666985e-10,2.392693e-10,2.335395e-10,3.721076e-10 
4.957978e-10,1.030766e-09,8.671711e-10,1.946556e-09 
8.418897e-10,2.589172e-09,1.401195e-09,5.053268e-09 
5.395785e-11,1.322641e-10,1.01314e-10,2.403206e-10 
1.623911e-10,4.808093e-10,3.137196e-10,7.677887e-10 
1.151145e-09,2.963276e-09,1.82851e-09,5.716767e-09 
3.671081e-10,8.622098e-10,5.639713e-10,1.740797e-09 
1.678861e-09,3.859656e-09,2.886069e-09,7.371134e-09 
1.360004e-10,2.141227e-10,2.347672e-10,4.031787e-10 
2.658992e-10,8.627757e-10,4.54451e-10,1.743024e-09 
3.790893e-11,5.44208e-11,6.550542e-11,1.063438e-10 
7.847037e-10,1.356321e-09,1.26089e-09,2.692535e-09 
9.527692e-10,2.180064e-09,1.414887e-09,4.120038e-09 
2.676873e-10,4.585033e-10,5.500427e-10,9.06937e-10 
3.423579e-10,7.490671e-10,5.078371e-10,1.322898e-09 
1.243034e-10,2.866676e-10,2.591092e-10,5.007535e-10 
3.660435e-10,7.164538e-10,7.629681e-10,1.449122e-09 
1.517615e-10,3.07818e-10,2.931351e-10,5.584996e-10 
7.103688e-11,1.36561e-10,1.07909e-10,2.003236e-10 
1.131757e-09,2.344843e-09,1.789127e-09,4.610872e-09 
8.685002e-10,2.159057e-09,1.344948e-09,4.131131e-09 
8.472653e-10,1.810719e-09,1.293444e-09,3.533929e-09 
4.830363e-11,7.523372e-11,8.207899e-11,1.414834e-10 
4.035432e-10,1.846801e-09,7.873401e-10,3.47072e-09 
1.062971e-10,1.786449e-10,1.61847e-10,3.313469e-10 
5.541655e-11,1.57369e-10,9.265746e-11,1.802576e-10 
4.151252e-11,8.667633e-11,7.68977e-11,1.300328e-10 
9.605743e-10,3.236989e-09,1.603207e-09,6.275331e-09 
2.743151e-10,4.89733e-10,3.712608e-10,7.737374e-10 
3.49915e-10,7.749525e-10,5.22564e-10,1.461832e-09 
1.123993e-10,2.992451e-10,2.253702e-10,4.520504e-10 
1.018662e-10,1.994149e-10,2.072222e-10,3.951265e-10 
